date,ticker,market_cap
2025-07-31,TMUS,258008426342
2025-07-31,TSLA,1157775804400
2025-07-31,TTWO,41353535850
2025-07-31,TXN,164781438580
2025-07-31,VRTX,115956080408
2025-07-31,WBD,33018990365
2025-07-31,WDAY,60084280274
2025-07-31,WDC,27123026580
2025-07-31,XEL,45846356413
2025-08-01,AAPL,2972427107280
2025-08-01,ABNB,75981614657
2025-08-01,ADBE,138250500000
2025-08-01,ADI,107992067417
2025-08-01,ADP,120096167684
2025-08-01,ADSK,62714362452
2025-08-01,AEP,61799445900
2025-08-01,AMAT,142904680410
2025-08-01,AMD,279974020000
2025-08-01,AMGN,160228511040
2025-08-01,AMZN,2310087225000
2025-08-01,APP,127378193486
2025-08-01,ARGX,41902119426
2025-08-01,ASML,265869038552
2025-08-01,AVGO,1373227891200
2025-08-01,AXON,59844624110
2025-08-01,AZN,114376843188
2025-08-01,BKNG,166947558821
2025-08-01,BKR,43164922190
2025-08-01,CCEP,43111814860
2025-08-01,CDNS,98458037520
2025-08-01,CEG,122371195355
2025-08-01,CMCSA,116168882625
2025-08-01,CME,101735070560
2025-08-01,COHR,16299936379
2025-08-01,COIN,82908067537
2025-08-01,COST,422422617080
2025-08-01,CSCO,264509680301
2025-08-01,CSX,65053481400
2025-08-01,CTAS,88632560500
2025-08-01,DDOG,48268200544
2025-08-01,EA,39387967080
2025-08-01,EBAY,40732560000
2025-08-01,EQIX,76113226350
2025-08-01,EXC,45706707703
2025-08-01,FANG,41111081820
2025-08-01,FAST,52166937600
2025-08-01,FITB,37077223920
2025-08-01,FLEX,18143610714
2025-08-01,FTNT,71330647348
2025-08-01,GILD,140520878339
2025-08-01,GOOG,2301301706076
2025-08-01,GOOGL,2287502818515
2025-08-01,HON,68976309942
2025-08-01,HOOD,89960460289
2025-08-01,IBKR,109401479527
2025-08-01,IDXX,42245001284
2025-08-01,INTC,97052060000
2025-08-01,INTU,212305742550
2025-08-01,ISRG,171103228560
2025-08-01,JD,43392998894
2025-08-01,KDP,45333841574
2025-08-01,KLAC,115814784800
2025-08-01,LITE,8299704000
2025-08-01,LRCX,120517430900
2025-08-01,MAR,67332889883
2025-08-01,MCHP,36034010880
2025-08-01,MDLZ,82063729540
2025-08-01,MELI,120452448657
2025-08-01,META,1903842799982
2025-08-01,MNST,57722038652
2025-08-01,MPWR,38597510600
2025-08-01,MRVL,65200778700
2025-08-01,MSFT,3893314447300
2025-08-01,MU,118450423200
2025-08-01,NDAQ,53822536970
2025-08-01,NFLX,487863288000
2025-08-01,NTES,81277420032
2025-08-01,NTRA,19273874700
2025-08-01,NVDA,4207672120000
2025-08-01,NXPI,52998728904
2025-08-01,ODFL,29500300944
2025-08-01,ORLY,82142238630
2025-08-01,PANW,117819677520
2025-08-01,PAYX,49549304000
2025-08-01,PCAR,50776095374
2025-08-01,PDD,156659013177
2025-08-01,PEP,190256480000
2025-08-01,PYPL,59198099568
2025-08-01,QCOM,156192260000
2025-08-01,REGN,57575904581
2025-08-01,RKLB,25939051555
2025-08-01,ROST,43950215223
2025-08-01,RVMD,7787391480
2025-08-01,SBUX,98994342000
2025-08-01,SNDK,6120549368
2025-08-01,SNPS,118458683793
2025-08-01,SNY,112399830304
2025-08-01,STX,34712891490
2025-08-01,TER,16305431594
2025-08-01,TMUS,256698958635
2025-08-01,TSLA,1136593543600
2025-08-01,TTWO,40954352525
2025-08-01,TXN,164599419980
2025-08-01,VRTX,117291096896
2025-08-01,WBD,32266849355
2025-08-01,WDAY,58208774795
2025-08-01,WDC,26385407100
2025-08-01,XEL,45865084500
2025-08-04,AAPL,2986673842600
2025-08-04,ABNB,77726544723
2025-08-04,ADBE,134692875000
2025-08-04,ADI,108328157474
2025-08-04,ADP,120823684077
2025-08-04,ADSK,63871438428
2025-08-04,AEP,62572075000
2025-08-04,AMAT,145151584380
2025-08-04,AMD,288257468000
2025-08-04,AMGN,162959433520
2025-08-04,AMZN,2276740215000
2025-08-04,APP,132699475720
2025-08-04,ARGX,42929461386
2025-08-04,ASML,269545926186
2025-08-04,AVGO,1416426717600
2025-08-04,AXON,60038875116
2025-08-04,AZN,116563573342
2025-08-04,BKNG,169729372402
2025-08-04,BKR,43403018750
2025-08-04,CCEP,43382177840
2025-08-04,CDNS,100639742080
2025-08-04,CEG,127441715878
2025-08-04,CMCSA,116311771779
2025-08-04,CME,104032407600
2025-08-04,COHR,16926308095
2025-08-04,COIN,83824906570
2025-08-04,COST,423686532230
2025-08-04,CSCO,269948860137
2025-08-04,CSX,65889644400
2025-08-04,CTAS,90069088230
2025-08-04,DDOG,49524739983
2025-08-04,EA,40062487270
2025-08-04,EBAY,41229840000
2025-08-04,EQIX,76768091038
2025-08-04,EXC,46218311774
2025-08-04,FANG,41572435140
2025-08-04,FAST,52086574800
2025-08-04,FITB,37548506160
2025-08-04,FLEX,18663883881
2025-08-04,FTNT,72202498933
2025-08-04,GILD,142172166272
2025-08-04,GOOG,2371570460460
2025-08-04,GOOGL,2358983501947
2025-08-04,HON,69952135741
2025-08-04,HOOD,95786728338
2025-08-04,IBKR,111620122957
2025-08-04,IDXX,53859734057
2025-08-04,INTC,98007000000
2025-08-04,INTU,214690985190
2025-08-04,ISRG,171188227680
2025-08-04,JD,44389732289
2025-08-04,KDP,45279419195
2025-08-04,KLAC,119602996800
2025-08-04,LITE,8645914000
2025-08-04,LRCX,123068593700
2025-08-04,MAR,68329632878
2025-08-04,MCHP,36158902720
2025-08-04,MDLZ,81550269634
2025-08-04,MELI,121461829551
2025-08-04,META,1970755636088
2025-08-04,MNST,59022789438
2025-08-04,MPWR,40808851900
2025-08-04,MRVL,67022371980
2025-08-04,MSFT,3978964245200
2025-08-04,MU,121714360300
2025-08-04,NDAQ,54806578310
2025-08-04,NFLX,493084680000
2025-08-04,NTES,83173531394
2025-08-04,NTRA,19558872550
2025-08-04,NVDA,4359780000000
2025-08-04,NXPI,53521344037
2025-08-04,ODFL,30022301334
2025-08-04,ORLY,84006847558
2025-08-04,PANW,116538436233
2025-08-04,PAYX,49581308000
2025-08-04,PCAR,50702415302
2025-08-04,PDD,159477338146
2025-08-04,PEP,190638960000
2025-08-04,PYPL,59991994511
2025-08-04,QCOM,155475540000
2025-08-04,REGN,58881193308
2025-08-04,RKLB,25782757336
2025-08-04,ROST,45541289360
2025-08-04,RVMD,7904319280
2025-08-04,SBUX,102322266000
2025-08-04,SNDK,6295295272
2025-08-04,SNPS,121784679650
2025-08-04,SNY,115525387082
2025-08-04,STX,34712891490
2025-08-04,TER,16549637367
2025-08-04,TMUS,260822158603
2025-08-04,TSLA,1161493967200
2025-08-04,TTWO,41958809171
2025-08-04,TXN,166301293890
2025-08-04,VRTX,119864683814
2025-08-04,WBD,32091349786
2025-08-04,WDAY,58968406903
2025-08-04,WDC,26640471780
2025-08-04,XEL,46345772060
2025-08-05,AAPL,2980358279520
2025-08-05,ABNB,77133031095
2025-08-05,ADBE,134649150000
2025-08-05,ADI,107490367767
2025-08-05,ADP,119696433402
2025-08-05,ADSK,63174659099
2025-08-05,AEP,61614450200
2025-08-05,AMAT,142237754850
2025-08-05,AMD,284229886000
2025-08-05,AMGN,161955576640
2025-08-05,AMZN,2299330125000
2025-08-05,APP,126961628463
2025-08-05,ARGX,41970525973
2025-08-05,ASML,265795809133
2025-08-05,AVGO,1393637909400
2025-08-05,AXON,69891673008
2025-08-05,AZN,116540310255
2025-08-05,BKNG,169163711145
2025-08-05,BKR,43472463580
2025-08-05,CCEP,43581625940
2025-08-05,CDNS,99431668000
2025-08-05,CEG,123376681011
2025-08-05,CMCSA,116133160336
2025-08-05,CME,103130141160
2025-08-05,COHR,16745532461
2025-08-05,COIN,78508294021
2025-08-05,COST,418480088770
2025-08-05,CSCO,266125668513
2025-08-05,CSX,66242691000
2025-08-05,CTAS,89176760420
2025-08-05,DDOG,47321346462
2025-08-05,EA,40368403490
2025-08-05,EBAY,40528320000
2025-08-05,EQIX,76822334348
2025-08-05,EXC,45727171866
2025-08-05,FANG,40981677840
2025-08-05,FAST,52166937600
2025-08-05,FITB,37466938080
2025-08-05,FLEX,18517328059
2025-08-05,FTNT,70488101698
2025-08-05,GILD,139626948030
2025-08-05,GOOG,2366360880394
2025-08-05,GOOGL,2354508399938
2025-08-05,HON,70037678911
2025-08-05,HOOD,94967268690
2025-08-05,IBKR,109573467390
2025-08-05,IDXX,50638152378
2025-08-05,INTC,101474940000
2025-08-05,INTU,210423807990
2025-08-05,ISRG,168935751000
2025-08-05,JD,43996654330
2025-08-05,KDP,45333841574
2025-08-05,KLAC,115396775200
2025-08-05,LITE,8414070000
2025-08-05,LRCX,120905107600
2025-08-05,MAR,68485209166
2025-08-05,MCHP,36452127040
2025-08-05,MDLZ,79971380422
2025-08-05,MELI,122079828200
2025-08-05,META,1937984592305
2025-08-05,MNST,57741598814
2025-08-05,MPWR,39440581400
2025-08-05,MRVL,67109948580
2025-08-05,MSFT,3920353932500
2025-08-05,MU,123171273400
2025-08-05,NDAQ,54484219940
2025-08-05,NFLX,483357732000
2025-08-05,NTES,83818336941
2025-08-05,NTRA,20067285800
2025-08-05,NVDA,4317635460000
2025-08-05,NXPI,52632645839
2025-08-05,ODFL,30602532843
2025-08-05,ORLY,84719542526
2025-08-05,PANW,115236749606
2025-08-05,PAYX,49492408000
2025-08-05,PCAR,51681307688
2025-08-05,PDD,160302908086
2025-08-05,PEP,190488700000
2025-08-05,PYPL,59833215522
2025-08-05,QCOM,154632340000
2025-08-05,REGN,58712237230
2025-08-05,RKLB,25904319506
2025-08-05,ROST,45483548766
2025-08-05,RVMD,8161560440
2025-08-05,SBUX,102800940000
2025-08-05,SNDK,6209403218
2025-08-05,SNPS,120344755134
2025-08-05,SNY,115020489449
2025-08-05,STX,34024508460
2025-08-05,TER,16739053383
2025-08-05,TMUS,258571172794
2025-08-05,TSLA,1159465878400
2025-08-05,TTWO,41945812505
2025-08-05,TXN,168731242200
2025-08-05,VRTX,95171954892
2025-08-05,WBD,31890778849
2025-08-05,WDAY,58931735008
2025-08-05,WDC,26140682880
2025-08-05,XEL,46027394585
2025-08-06,AAPL,3132078667000
2025-08-06,ABNB,77453528454
2025-08-06,ADBE,137383950000
2025-08-06,ADI,107495238637
2025-08-06,ADP,120575848822
2025-08-06,ADSK,64437307700
2025-08-06,AEP,61750476450
2025-08-06,AMAT,141435856260
2025-08-06,AMD,265983472000
2025-08-06,AMGN,153638676360
2025-08-06,AMZN,2391410901000
2025-08-06,APP,131207904185
2025-08-06,ARGX,41861697376
2025-08-06,ASML,266308415061
2025-08-06,AVGO,1435219158600
2025-08-06,AXON,69611983801
2025-08-06,AZN,115291857933
2025-08-06,BKNG,171596829431
2025-08-06,BKR,43085556670
2025-08-06,CCEP,40474667760
2025-08-06,CDNS,99337890560
2025-08-06,CEG,121541669689
2025-08-06,CMCSA,114882880234
2025-08-06,CME,101948860600
2025-08-06,COHR,16991323894
2025-08-06,COIN,79981032581
2025-08-06,COST,429536020240
2025-08-06,CSCO,272786693095
2025-08-06,CSX,66911621400
2025-08-06,CTAS,89744969160
2025-08-06,DDOG,48752306390
2025-08-06,EA,40872413000
2025-08-06,EBAY,41087760000
2025-08-06,EQIX,76236506600
2025-08-06,EXC,46105758879
2025-08-06,FANG,40610344680
2025-08-06,FAST,53705311200
2025-08-06,FITB,37385370000
2025-08-06,FLEX,18268183162
2025-08-06,FTNT,70759181603
2025-08-06,GILD,136920325705
2025-08-06,GOOG,2385745364362
2025-08-06,GOOGL,2371683115754
2025-08-06,HON,69457886310
2025-08-06,HOOD,95138364660
2025-08-06,IBKR,109762654039
2025-08-06,IDXX,49237979146
2025-08-06,INTC,102580660000
2025-08-06,INTU,213213885390
2025-08-06,ISRG,167894511780
2025-08-06,JD,43996654330
2025-08-06,KDP,45456291926
2025-08-06,KLAC,116036852400
2025-08-06,LITE,8558778000
2025-08-06,LRCX,119979685800
2025-08-06,MAR,69273638148
2025-08-06,MCHP,35930839360
2025-08-06,MDLZ,79676140976
2025-08-06,MELI,117476524074
2025-08-06,META,1959637342380
2025-08-06,MNST,58191482545
2025-08-06,MPWR,39591410500
2025-08-06,MRVL,65962695120
2025-08-06,MSFT,3899480044200
2025-08-06,MU,122855044200
2025-08-06,NDAQ,54608638960
2025-08-06,NFLX,496242780000
2025-08-06,NTES,84035400194
2025-08-06,NTRA,19782287950
2025-08-06,NVDA,4345731820000
2025-08-06,NXPI,51988844588
2025-08-06,ODFL,31180684670
2025-08-06,ORLY,86551002851
2025-08-06,PANW,117826492633
2025-08-06,PAYX,49456848000
2025-08-06,PCAR,51244490118
2025-08-06,PDD,162181791399
2025-08-06,PEP,192332800000
2025-08-06,PYPL,61235763255
2025-08-06,QCOM,153715360000
2025-08-06,REGN,57190602305
2025-08-06,RKLB,25528055648
2025-08-06,ROST,47010466688
2025-08-06,RVMD,7795895320
2025-08-06,SBUX,101421903000
2025-08-06,SNDK,6234578475
2025-08-06,SNPS,119843079305
2025-08-06,SNY,111029393870
2025-08-06,STX,33022204830
2025-08-06,TER,16418141951
2025-08-06,TMUS,258885012162
2025-08-06,TSLA,1201492385200
2025-08-06,TTWO,42185322500
2025-08-06,TXN,169195389630
2025-08-06,VRTX,97880058680
2025-08-06,WBD,32066278419
2025-08-06,WDAY,60005697642
2025-08-06,WDC,25430637960
2025-08-06,XEL,45758958675
2025-08-07,AAPL,3231658940680
2025-08-07,ABNB,71239440769
2025-08-07,ADBE,134462325000
2025-08-07,ADI,108678860142
2025-08-07,ADP,121315357244
2025-08-07,ADSK,61863447090
2025-08-07,AEP,61881061650
2025-08-07,AMAT,145413590850
2025-08-07,AMD,281115440000
2025-08-07,AMGN,153654867600
2025-08-07,AMZN,2400231723000
2025-08-07,APP,146919796237
2025-08-07,ARGX,41811947160
2025-08-07,ASML,274849277742
2025-08-07,AVGO,1445162500800
2025-08-07,AXON,70201991005
2025-08-07,AZN,114175229769
2025-08-07,BKNG,168365586357
2025-08-07,BKR,42599442860
2025-08-07,CCEP,41316781960
2025-08-07,CDNS,97729883280
2025-08-07,CEG,120805510548
2025-08-07,CMCSA,113132488091
2025-08-07,CME,101803918200
2025-08-07,COHR,18049019931
2025-08-07,COIN,81880575519
2025-08-07,COST,433478548550
2025-08-07,CSCO,275506283014
2025-08-07,CSX,65499435000
2025-08-07,CTAS,89392839800
2025-08-07,DDOG,48545849485
2025-08-07,EA,40809725250
2025-08-07,EBAY,41300880000
2025-08-07,EQIX,76861784028
2025-08-07,EXC,46596898787
2025-08-07,FANG,39698890560
2025-08-07,FAST,54508939200
2025-08-07,FITB,37312865040
2025-08-07,FLEX,18213224729
2025-08-07,FTNT,55168423842
2025-08-07,GILD,136920325705
2025-08-07,GOOG,2390106873254
2025-08-07,GOOGL,2376883909980
2025-08-07,HON,68618295932
2025-08-07,HOOD,100163183163
2025-08-07,IBKR,110502201849
2025-08-07,IDXX,51278682330
2025-08-07,INTC,99364020000
2025-08-07,INTU,208328514570
2025-08-07,ISRG,166389319030
2025-08-07,JD,44572232769
2025-08-07,KDP,46122966067
2025-08-07,KLAC,119145798800
2025-08-07,LITE,8645914000
2025-08-07,LRCX,123994015500
2025-08-07,MAR,68714618268
2025-08-07,MCHP,35957989760
2025-08-07,MDLZ,80099745398
2025-08-07,MELI,118368794477
2025-08-07,META,1933846962454
2025-08-07,MNST,59462893088
2025-08-07,MPWR,39202792200
2025-08-07,MRVL,66426851100
2025-08-07,MSFT,3869023481200
2025-08-07,MU,126344859300
2025-08-07,NDAQ,54546429450
2025-08-07,NFLX,497042832000
2025-08-07,NTES,83582121047
2025-08-07,NTRA,20204772200
2025-08-07,NVDA,4378430170000
2025-08-07,NXPI,51986319877
2025-08-07,ODFL,30224030568
2025-08-07,ORLY,85747149224
2025-08-07,PANW,114562053396
2025-08-07,PAYX,49968912000
2025-08-07,PCAR,50928718380
2025-08-07,PDD,162537640511
2025-08-07,PEP,196594720000
2025-08-07,PYPL,60177236664
2025-08-07,QCOM,153778600000
2025-08-07,REGN,57671715040
2025-08-07,RKLB,25591731070
2025-08-07,ROST,46561373181
2025-08-07,RVMD,7430230200
2025-08-07,SBUX,103735494000
2025-08-07,SNDK,6025771928
2025-08-07,SNPS,118780369057
2025-08-07,SNY,114034736926
2025-08-07,STX,33208314900
2025-08-07,TER,16665478567
2025-08-07,TMUS,262899991658
2025-08-07,TSLA,1210355884400
2025-08-07,TTWO,42051642503
2025-08-07,TXN,169195389630
2025-08-07,VRTX,95336928412
2025-08-07,WBD,29734641286
2025-08-07,WDAY,57883966584
2025-08-07,WDC,25658128080
2025-08-07,XEL,45715259806
2025-08-08,AAPL,3368545098600
2025-08-08,ABNB,71827019261
2025-08-08,ADBE,135567375000
2025-08-08,ADI,109083142384
2025-08-08,ADP,122242740778
2025-08-08,ADSK,61375701561
2025-08-08,AEP,61211812500
2025-08-08,AMAT,146779200330
2025-08-08,AMD,281702456000
2025-08-08,AMGN,155560036840
2025-08-08,AMZN,2395498599000
2025-08-08,APP,153181709169
2025-08-08,ARGX,41157731819
2025-08-08,ASML,278395123259
2025-08-08,AVGO,1450919172600
2025-08-08,AXON,67907249872
2025-08-08,AZN,109933593618
2025-08-08,BKNG,167559712784
2025-08-08,BKR,42946667010
2025-08-08,CCEP,41999337680
2025-08-08,CDNS,97103780960
2025-08-08,CEG,120575685255
2025-08-08,CMCSA,113132488091
2025-08-08,CME,102260486760
2025-08-08,COHR,18305911622
2025-08-08,COIN,81814710646
2025-08-08,COST,435044029420
2025-08-08,CSCO,282955594529
2025-08-08,CSX,65833900200
2025-08-08,CTAS,90541261690
2025-08-08,DDOG,46598747295
2025-08-08,EA,42035897640
2025-08-08,EBAY,41354160000
2025-08-08,EQIX,76552104040
2025-08-08,EXC,46371792995
2025-08-08,FANG,39954885390
2025-08-08,FAST,55094439600
2025-08-08,FITB,37738831680
2025-08-08,FLEX,18444050148
2025-08-08,FTNT,54501713806
2025-08-08,GILD,148255858654
2025-08-08,GOOG,2448381478183
2025-08-08,GOOGL,2436148774416
2025-08-08,HON,68532752761
2025-08-08,HOOD,103224900530
2025-08-08,IBKR,113357200371
2025-08-08,IDXX,51909746322
2025-08-08,INTC,100268700000
2025-08-08,INTU,204879213000
2025-08-08,ISRG,166484943040
2025-08-08,JD,44207231808
2025-08-08,KDP,46830456992
2025-08-08,KLAC,119498494400
2025-08-08,LITE,9045806000
2025-08-08,LRCX,127245497500
2025-08-08,MAR,68537946890
2025-08-08,MCHP,33595904960
2025-08-08,MDLZ,79368065032
2025-08-08,MELI,119325957273
2025-08-08,META,1952808983915
2025-08-08,MNST,63267344636
2025-08-08,MPWR,39514767700
2025-08-08,MRVL,67731742440
2025-08-08,MSFT,3877937597200
2025-08-08,MU,134273177100
2025-08-08,NDAQ,54772645850
2025-08-08,NFLX,510180528000
2025-08-08,NTES,82113751979
2025-08-08,NTRA,21761519250
2025-08-08,NVDA,4425176700000
2025-08-08,NXPI,52301908726
2025-08-08,ODFL,30043098162
2025-08-08,ORLY,85631129113
2025-08-08,PANW,113853281620
2025-08-08,PAYX,50207164000
2025-08-08,PCAR,51228701531
2025-08-08,PDD,162637278263
2025-08-08,PEP,198356860000
2025-08-08,PYPL,59674436534
2025-08-08,QCOM,155528240000
2025-08-08,REGN,58001385437
2025-08-08,RKLB,25869587458
2025-08-08,ROST,46583827857
2025-08-08,RVMD,7440860000
2025-08-08,SBUX,104989164000
2025-08-08,SNDK,6566299515
2025-08-08,SNPS,118606122872
2025-08-08,SNY,113313454593
2025-08-08,STX,33735253050
2025-08-08,TER,16823586150
2025-08-08,TMUS,265118511326
2025-08-08,TSLA,1238073098000
2025-08-08,TTWO,40358362536
2025-08-08,TXN,170387611460
2025-08-08,VRTX,93029837181
2025-08-08,WBD,27352861419
2025-08-08,WDAY,58169483479
2025-08-08,WDC,25840809540
2025-08-08,XEL,45777686761
2025-08-11,AAPL,3336673536080
2025-08-11,ABNB,70212662192
2025-08-11,ADBE,132625875000
2025-08-11,ADI,109141592829
2025-08-11,ADP,121407296129
2025-08-11,ADSK,60096161340
2025-08-11,AEP,60939760000
2025-08-11,AMAT,146390160420
2025-08-11,AMD,280919768000
2025-08-11,AMGN,153865353720
2025-08-11,AMZN,2380546230000
2025-08-11,APP,156406728705
2025-08-11,ARGX,39731766253
2025-08-11,ASML,278005851088
2025-08-11,AVGO,1445828562000
2025-08-11,AXON,65988114419
2025-08-11,AZN,113306741197
2025-08-11,BKNG,166265665798
2025-08-11,BKR,42361346300
2025-08-11,CCEP,41888533180
2025-08-11,CDNS,96284607440
2025-08-11,CEG,119038728610
2025-08-11,CMCSA,112203708587
2025-08-11,CME,103543227000
2025-08-11,COHR,18014133405
2025-08-11,COIN,84206922833
2025-08-11,COST,438485426460
2025-08-11,CSCO,278541187705
2025-08-11,CSX,65462272200
2025-08-11,CTAS,89584910360
2025-08-11,DDOG,45858350118
2025-08-11,EA,44159758610
2025-08-11,EBAY,42313200000
2025-08-11,EQIX,76606347350
2025-08-11,EXC,45747636029
2025-08-11,FANG,38494870920
2025-08-11,FAST,54922233600
2025-08-11,FITB,37403496240
2025-08-11,FLEX,18378100029
2025-08-11,FTNT,54633590517
2025-08-11,GILD,149571922721
2025-08-11,GOOG,2442808439042
2025-08-11,GOOGL,2431068928893
2025-08-11,HON,68577108479
2025-08-11,HOOD,102315390371
2025-08-11,IBKR,113821567601
2025-08-11,IDXX,51440392478
2025-08-11,INTC,103786900000
2025-08-11,INTU,193141740330
2025-08-11,ISRG,167111811550
2025-08-11,JD,43772038354
2025-08-11,KDP,47102568886
2025-08-11,KLAC,118897605600
2025-08-11,LITE,8949334000
2025-08-11,LRCX,127558140000
2025-08-11,MAR,68023754075
2025-08-11,MCHP,33096337600
2025-08-11,MDLZ,79021479595
2025-08-11,MELI,116199969031
2025-08-11,META,1944102192267
2025-08-11,MNST,62259996283
2025-08-11,MPWR,39181666300
2025-08-11,MRVL,67679196480
2025-08-11,MSFT,3875931921100
2025-08-11,MU,139728130800
2025-08-11,NDAQ,54823544540
2025-08-11,NFLX,513001764000
2025-08-11,NTES,82279741526
2025-08-11,NTRA,22490483600
2025-08-11,NVDA,4409675260000
2025-08-11,NXPI,51796966568
2025-08-11,ODFL,29743623835
2025-08-11,ORLY,85854882184
2025-08-11,PANW,114609759189
2025-08-11,PAYX,49286160000
2025-08-11,PCAR,51128707147
2025-08-11,PDD,160900734595
2025-08-11,PEP,197892420000
2025-08-11,PYPL,59171636403
2025-08-11,QCOM,155960380000
2025-08-11,REGN,56243830134
2025-08-11,RKLB,26060613724
2025-08-11,ROST,46991219823
2025-08-11,RVMD,7377081200
2025-08-11,SBUX,104556078000
2025-08-11,SNDK,6422652458
2025-08-11,SNPS,117974241103
2025-08-11,SNY,113505796548
2025-08-11,STX,34013297010
2025-08-11,TER,16386833518
2025-08-11,TMUS,269328287671
2025-08-11,TSLA,1273301751600
2025-08-11,TTWO,41342395850
2025-08-11,TXN,167193185030
2025-08-11,VRTX,95039976075
2025-08-11,WBD,27026933648
2025-08-11,WDAY,55974408631
2025-08-11,WDC,25727064480
2025-08-11,XEL,45371911548
2025-08-12,AAPL,3372951305400
2025-08-12,ABNB,72177192301
2025-08-12,ADBE,134525925000
2025-08-12,ADI,113023676530
2025-08-12,ADP,119772382916
2025-08-12,ADSK,59760440391
2025-08-12,AEP,60934318950
2025-08-12,AMAT,149621573550
2025-08-12,AMD,285273470000
2025-08-12,AMGN,153805985840
2025-08-12,AMZN,2382374937000
2025-08-12,APP,156883762845
2025-08-12,ARGX,39648434641
2025-08-12,ASML,285899211544
2025-08-12,AVGO,1488313751400
2025-08-12,AXON,61948338320
2025-08-12,AZN,114981683443
2025-08-12,BKNG,169279942910
2025-08-12,BKR,42172853190
2025-08-12,CCEP,41316781960
2025-08-12,CDNS,97531295760
2025-08-12,CEG,121581170911
2025-08-12,CMCSA,114668546502
2025-08-12,CME,99966773280
2025-08-12,COHR,18483515754
2025-08-12,COIN,84997301309
2025-08-12,COST,439598558750
2025-08-12,CSCO,281339606316
2025-08-12,CSX,66558574800
2025-08-12,CTAS,89356826570
2025-08-12,DDOG,45904624942
2025-08-12,EA,44611110410
2025-08-12,EBAY,43094640000
2025-08-12,EQIX,77648805144
2025-08-12,EXC,45645315215
2025-08-12,FANG,38959037370
2025-08-12,FAST,55622538000
2025-08-12,FITB,38282618880
2025-08-12,FLEX,18993634479
2025-08-12,FTNT,57490919242
2025-08-12,GILD,149013216277
2025-08-12,GOOG,2473460154317
2025-08-12,GOOGL,2459370925379
2025-08-12,HON,68754531352
2025-08-12,HOOD,102738627772
2025-08-12,IBKR,116315391612
2025-08-12,IDXX,51453013758
2025-08-12,INTC,109617060000
2025-08-12,INTU,195163178760
2025-08-12,ISRG,169357204970
2025-08-12,JD,45091657214
2025-08-12,KDP,47361075186
2025-08-12,KLAC,122202494000
2025-08-12,LITE,9309548000
2025-08-12,LRCX,131660009600
2025-08-12,MAR,69880121981
2025-08-12,MCHP,35024016000
2025-08-12,MDLZ,78803259135
2025-08-12,MELI,119180456361
2025-08-12,META,2005354344590
2025-08-12,MNST,62621859283
2025-08-12,MPWR,41296712800
2025-08-12,MRVL,68143352460
2025-08-12,MSFT,3931422293200
2025-08-12,MU,144279572500
2025-08-12,NDAQ,54365456330
2025-08-12,NFLX,515949324000
2025-08-12,NTES,83614042114
2025-08-12,NTRA,22887189150
2025-08-12,NVDA,4436318360000
2025-08-12,NXPI,55556260934
2025-08-12,ODFL,31035106872
2025-08-12,ORLY,84437779399
2025-08-12,PANW,119537086054
2025-08-12,PAYX,48002444000
2025-08-12,PCAR,52076022360
2025-08-12,PDD,165726048557
2025-08-12,PEP,200624420000
2025-08-12,PYPL,59956710291
2025-08-12,QCOM,162031420000
2025-08-12,REGN,57336893543
2025-08-12,RKLB,25140214439
2025-08-12,ROST,47475599248
2025-08-12,RVMD,7496134960
2025-08-12,SBUX,106413789000
2025-08-12,SNDK,6935042992
2025-08-12,SNPS,119827760959
2025-08-12,SNY,115525387082
2025-08-12,STX,34887790110
2025-08-12,TER,17474801544
2025-08-12,TMUS,273018605752
2025-08-12,TSLA,1280099604800
2025-08-12,TTWO,43178639147
2025-08-12,TXN,175620646210
2025-08-12,VRTX,98418126162
2025-08-12,WBD,28130073796
2025-08-12,WDAY,56212775948
2025-08-12,WDC,26164810620
2025-08-12,XEL,45190873376
2025-08-13,AAPL,3427000775480
2025-08-13,ABNB,73922122367
2025-08-13,ADBE,139550325000
2025-08-13,ADI,115746493078
2025-08-13,ADP,121898969296
2025-08-13,ADSK,60600798490
2025-08-13,AEP,61543716550
2025-08-13,AMAT,150876028770
2025-08-13,AMD,300715252000
2025-08-13,AMGN,156153715640
2025-08-13,AMZN,2415614376000
2025-08-13,APP,149963408424
2025-08-13,ARGX,40210612082
2025-08-13,ASML,291210271460
2025-08-13,AVGO,1470520402200
2025-08-13,AXON,61702501985
2025-08-13,AZN,119649809518
2025-08-13,BKNG,168861508555
2025-08-13,BKR,42510156650
2025-08-13,CCEP,40758327280
2025-08-13,CDNS,96292881920
2025-08-13,CEG,117652594813
2025-08-13,CMCSA,117669218747
2025-08-13,CME,99256555520
2025-08-13,COHR,18079149203
2025-08-13,COIN,86153888479
2025-08-13,COST,434099419150
2025-08-13,CSCO,277477000346
2025-08-13,CSX,67041691200
2025-08-13,CTAS,90073089700
2025-08-13,DDOG,45815634897
2025-08-13,EA,44733978400
2025-08-13,EBAY,44741880000
2025-08-13,EQIX,77321372800
2025-08-13,EXC,46279704263
2025-08-13,FANG,39378193740
2025-08-13,FAST,56495048400
2025-08-13,FITB,38953289760
2025-08-13,FLEX,18447714044
2025-08-13,FTNT,58120996858
2025-08-13,GILD,149162204662
2025-08-13,GOOG,2459769862514
2025-08-13,GOOGL,2442680004374
